date,area,district,mail_type,pct_on_time,area_average,nat_average
2020-09-05,Southern,Suncoast,first class,90.33,89.29583333333333,88.63970149253731
2020-09-05,Southern,Suncoast,marketing,86.76,86.92083333333333,87.56910447761194
2020-09-05,Southern,Suncoast,periodical,88.18,77.78916666666666,79.4310447761194
2020-09-12,Southern,Suncoast,first class,88.95,86.5625,86.31940298507463
2020-09-12,Southern,Suncoast,marketing,88.76,86.3875,87.01388059701493
2020-09-12,Southern,Suncoast,periodical,84.4,78.55583333333334,77.99432835820896
2020-09-19,Southern,Suncoast,first class,86.67,85.0375,84.3179104477612
2020-09-19,Southern,Suncoast,marketing,91.5,87.95,88.86358208955224
2020-09-19,Southern,Suncoast,periodical,84.27,80.49166666666666,79.76626865671642
2020-09-26,Southern,Suncoast,first class,88.41,86.43583333333333,85.99880597014925
2020-09-26,Southern,Suncoast,marketing,91.78,89.48166666666667,89.72044776119402
2020-09-26,Southern,Suncoast,periodical,84.78,78.70416666666667,77.87910447761195
2020-10-03,Southern,Suncoast,first class,88.13,86.08083333333333,86.09283582089552
2020-10-03,Southern,Suncoast,marketing,88.14,90.1125,89.24208955223881
2020-10-03,Southern,Suncoast,periodical,78.35,78.755,78.80641791044776
2020-10-10,Southern,Suncoast,first class,86.49,85.78083333333333,85.7068656716418
2020-10-10,Southern,Suncoast,marketing,86.81,86.57666666666667,86.79537313432836
2020-10-10,Southern,Suncoast,periodical,74.9,77.94916666666667,77.79492537313433
2020-10-17,Southern,Suncoast,first class,81.96,81.90583333333333,81.02850746268656
2020-10-17,Southern,Suncoast,marketing,86.89,87.96916666666667,87.537761194029855
2020-10-17,Southern,Suncoast,periodical,78.88,75.16333333333333,74.85313432835821
2020-10-24,Southern,Suncoast,first class,84.7,83.18583333333333,81.72880597014925
2020-10-24,Southern,Suncoast,marketing,87.67,87.11083333333333,86.49582089552239
2020-10-24,Southern,Suncoast,periodical,78.51,79.43166666666667,75.62328358208956
2020-10-31,Southern,Suncoast,first class,87.47,86.34666666666666,84.71164179104478
2020-10-31,Southern,Suncoast,marketing,87.42,87.08,84.98910447761195
2020-10-31,Southern,Suncoast,periodical,83.45,78.16916666666667,76.0223880597015
2020-01-04,Western,Alaska,first class,89.12,91.6525,91.52223880597015
2020-01-04,Western,Alaska,marketing,89.95,91.65,91.10417910447761
2020-01-04,Western,Alaska,periodical,77.51,86.31583333333333,84.79970149253731
2020-01-11,Western,Alaska,first class,91.09,90.80666666666667,91.32611940298507
2020-01-11,Western,Alaska,marketing,91.23,90.68083333333334,88.92641791044777
2020-01-11,Western,Alaska,periodical,70.03,86.18916666666667,84.77776119402985
2020-01-18,Western,Alaska,first class,92.57,92.685,92.84149253731343
2020-01-18,Western,Alaska,marketing,92.92,90.57166666666667,89.35925373134329
2020-01-18,Western,Alaska,periodical,87.3,86.94833333333334,86.83358208955224
2020-01-25,Western,Alaska,first class,91.22,90.86166666666666,90.87194029850747
2020-01-25,Western,Alaska,marketing,95.96,93.66083333333333,91.74611940298507
2020-01-25,Western,Alaska,periodical,94.81,88.99833333333333,87.02731343283583
2020-02-01,Western,Alaska,first class,90.77,90.25,90.80268656716417
2020-02-01,Western,Alaska,marketing,95.96,91.335,90.1579104477612
2020-02-01,Western,Alaska,periodical,92.22,89.195,87.08328358208955
2020-02-08,Western,Alaska,first class,91.89,91.56083333333333,91.89029850746269
2020-02-08,Western,Alaska,marketing,81.83,92.4775,91.76835820895522
2020-02-08,Western,Alaska,periodical,89.98,90.85333333333334,88.17701492537313
2020-02-15,Western,Alaska,first class,93.62,93.81083333333333,93.73283582089552
2020-02-15,Western,Alaska,marketing,82.09,92.20833333333333,91.66597014925374
2020-02-15,Western,Alaska,periodical,82.84,89.8475,88.09074626865672
2020-02-22,Western,Alaska,first class,93.3,93.16,92.73044776119403
2020-02-22,Western,Alaska,marketing,98.05,95.05666666666667,93.13537313432836
2020-02-22,Western,Alaska,periodical,87.4,89.84416666666667,86.80835820895523
2020-02-29,Western,Alaska,first class,92.97,93.49,93.05
2020-02-29,Western,Alaska,marketing,96.95,93.43916666666667,91.48925373134328
2020-02-29,Western,Alaska,periodical,90.65,88.51666666666667,85.74104477611941
2020-03-07,Western,Alaska,first class,92.41,92.305,92.29373134328358
2020-03-07,Western,Alaska,marketing,82.13,92.05583333333334,92.01358208955224
2020-03-07,Western,Alaska,periodical,88.96,88.46833333333333,86.38985074626865
2020-03-14,Western,Alaska,first class,92.02,92.06666666666666,91.79925373134328
2020-03-14,Western,Alaska,marketing,90.51,93.39333333333333,91.02089552238806
2020-03-14,Western,Alaska,periodical,91.68,88.685,85.62552238805971
2020-03-21,Western,Alaska,first class,91.98,92.15166666666667,92.48880597014926
2020-03-21,Western,Alaska,marketing,82.23,92.89833333333334,91.89955223880597
2020-03-21,Western,Alaska,periodical,93.83,87.69666666666666,85.31238805970149
2020-03-28,Western,Alaska,first class,91.79,92.24583333333334,92.28328358208955
2020-03-28,Western,Alaska,marketing,98.65,95.1,92.68477611940298
2020-03-28,Western,Alaska,periodical,94.61,87.24333333333334,84.20388059701493
2020-04-01,Western,Alaska,first class,90.26,92.81,92.44791044776119
2020-04-01,Western,Alaska,marketing,97.44,93.90333333333334,89.53373134328358
2020-04-01,Western,Alaska,periodical,87.95,86.445,82.98134328358209
2020-04-04,Western,Alaska,first class,92.88,92.1425,91.08268656716417
2020-04-04,Western,Alaska,marketing,63.97,89.98916666666668,88.09537313432836
2020-04-04,Western,Alaska,periodical,82.56,84.96583333333334,81.46358208955223
2020-04-11,Western,Alaska,first class,91.36,90.58,88.87402985074627
2020-04-11,Western,Alaska,marketing,85.17,93.10833333333333,87.90641791044776
2020-04-11,Western,Alaska,periodical,89.33,84.6525,76.45507462686567
2020-04-18,Western,Alaska,first class,91.79,92.28916666666666,90.52313432835821
2020-04-18,Western,Alaska,marketing,85.33,93.5625,88.38283582089552
2020-04-18,Western,Alaska,periodical,93.03,85.5975,77.98447761194029
2020-04-25,Western,Alaska,first class,92.74,91.565,89.73597014925373
2020-04-25,Western,Alaska,marketing,93.27,93.99666666666667,87.3144776119403
2020-04-25,Western,Alaska,periodical,95.57,82.8125,74.06
2020-05-02,Western,Alaska,first class,92,91.42916666666667,89.182089552238807
2020-05-02,Western,Alaska,marketing,96.59,91.78,86.49776119402985
2020-05-02,Western,Alaska,periodical,84.45,82.60333333333334,73.19462686567164
2020-05-09,Western,Alaska,first class,92.51,90.51083333333334,89.02462686567164
2020-05-09,Western,Alaska,marketing,86.77,92.50583333333333,87.77477611940299
2020-05-09,Western,Alaska,periodical,94.42,81.3075,69.31626865671642
2020-05-16,Western,Alaska,first class,92.31,92.52666666666667,90.94850746268656
2020-05-16,Western,Alaska,marketing,84.57,92.86749999999999,89.65597014925373
2020-05-16,Western,Alaska,periodical,94.22,84.57083333333333,73.81582089552239
2020-05-23,Western,Alaska,first class,91.24,92.76583333333333,91.81462686567164
2020-05-23,Western,Alaska,marketing,83.79,92.41,89.30164179104477
2020-05-23,Western,Alaska,periodical,89.05,84.32166666666666,76.63716417910447
2020-05-30,Western,Alaska,first class,91.29,91.02833333333334,89.82761194029851
2020-05-30,Western,Alaska,marketing,97.2,94.17,90.110597014925375
2020-05-30,Western,Alaska,periodical,93.93,84.85166666666667,76.74104477611941
2020-06-06,Western,Alaska,first class,92.12,91.585,90.2844776119403
2020-06-06,Western,Alaska,marketing,84.72,90.92,89.28955223880597
2020-06-06,Western,Alaska,periodical,88.72,84.37166666666667,76.22820895522388
2020-06-13,Western,Alaska,first class,92.14,92.24333333333334,91.25044776119402
2020-06-13,Western,Alaska,marketing,98.43,94.26916666666666,90.66611940298507
2020-06-13,Western,Alaska,periodical,91.14,85.995,78.9720895522388
2020-06-20,Western,Alaska,first class,91.63,91.8075,90.33910447761194
2020-06-20,Western,Alaska,marketing,93.65,93.03583333333333,90.69313432835821
2020-06-20,Western,Alaska,periodical,91.63,84.37166666666667,77.99194029850746
2020-06-27,Western,Alaska,first class,91.79,90.92666666666666,90.34238805970149
2020-06-27,Western,Alaska,marketing,97.65,93.26,91.24179104477612
2020-06-27,Western,Alaska,periodical,94.91,86.21916666666667,80.67895522388059
2020-07-01,Western,Alaska,first class,93.87,91.85416666666667,91.40492537313433
2020-07-01,Western,Alaska,marketing,95.72,92.51,89.99686567164179
2020-07-01,Western,Alaska,periodical,83.1,86.125,78.68358208955223
2020-07-04,Western,Alaska,first class,90.82,91.11666666666666,90.30477611940299
2020-07-04,Western,Alaska,marketing,93.84,89.31833333333333,87.91850746268656
2020-07-04,Western,Alaska,periodical,77.28,81.50583333333333,76.04597014925373
2020-07-11,Western,Alaska,first class,91.14,87.57083333333333,85.64
2020-07-11,Western,Alaska,marketing,84.23,88.38166666666666,83.49074626865672
2020-07-11,Western,Alaska,periodical,89.93,82.66083333333333,73.44537313432836
2020-07-18,Western,Alaska,first class,88.31,85.82,82.65940298507462
2020-07-18,Western,Alaska,marketing,98.32,89.0725,81.20328358208955
2020-07-18,Western,Alaska,periodical,86.89,82.74833333333333,71.2423880597015
2020-07-25,Western,Alaska,first class,89.01,87.41166666666666,83.4613432835821
2020-07-25,Western,Alaska,marketing,96.55,91.02583333333334,83.07761194029851
2020-07-25,Western,Alaska,periodical,86.79,78.3875,67.87805970149253
2020-08-01,Western,Alaska,first class,89.67,86.40833333333333,82.64
2020-08-01,Western,Alaska,marketing,85.73,86.98166666666667,80.8176119402985
2020-08-01,Western,Alaska,periodical,84.11,79.50583333333333,68.53910447761194
2020-08-08,Western,Alaska,first class,87.07,84.83083333333333,81.42850746268657
2020-08-08,Western,Alaska,marketing,85.01,89.13583333333334,82.4720895522388
2020-08-08,Western,Alaska,periodical,87.66,76.66166666666666,68.86507462686568
2020-08-15,Western,Alaska,first class,86.51,86.63,85.14671641791045
2020-08-15,Western,Alaska,marketing,83.98,90.45333333333333,86.32208955223881
2020-08-15,Western,Alaska,periodical,87.43,80.21666666666667,72.42880597014926
2020-08-22,Western,Alaska,first class,89.43,88.155,87.66373134328359
2020-08-22,Western,Alaska,marketing,97.04,93.455,89.65507462686567
2020-08-22,Western,Alaska,periodical,88.93,82.21166666666667,75.35179104477612
2020-08-29,Western,Alaska,first class,91.46,88.11833333333334,87.9558208955224
2020-08-29,Western,Alaska,marketing,97.73,92.215,89.71492537313434
2020-08-29,Western,Alaska,periodical,94.71,83.915,77.81626865671642
2020-09-05,Western,Alaska,first class,90.96,89.24333333333334,88.63970149253731
2020-09-05,Western,Alaska,marketing,98.39,90.26666666666667,87.56910447761194
2020-09-05,Western,Alaska,periodical,92.76,84.72,79.4310447761194
2020-09-12,Western,Alaska,first class,90.35,87.63666666666667,86.31940298507463
2020-09-12,Western,Alaska,marketing,96.64,90.4425,87.01388059701493
2020-09-12,Western,Alaska,periodical,95.87,84.86333333333333,77.99432835820896
2020-09-19,Western,Alaska,first class,94.07,88.20583333333333,84.3179104477612
2020-09-19,Western,Alaska,marketing,98.26,92.97833333333334,88.86358208955224
2020-09-19,Western,Alaska,periodical,87.59,85.00333333333333,79.76626865671642
2020-09-26,Western,Alaska,first class,90.97,88.55,85.99880597014925
2020-09-26,Western,Alaska,marketing,83.03,91.50833333333333,89.72044776119402
2020-09-26,Western,Alaska,periodical,91.25,84.40916666666666,77.87910447761195
2020-10-03,Western,Alaska,first class,90.56,88.68083333333334,86.09283582089552
2020-10-03,Western,Alaska,marketing,97.95,92.69333333333333,89.24208955223881
2020-10-03,Western,Alaska,periodical,95.51,83.61416666666666,78.80641791044776
2020-10-10,Western,Alaska,first class,87.43,87.4875,85.7068656716418
2020-10-10,Western,Alaska,marketing,96.91,89.72333333333333,86.79537313432836
2020-10-10,Western,Alaska,periodical,88.24,85.01166666666667,77.79492537313433
2020-10-17,Western,Alaska,first class,80.93,83.03583333333333,81.02850746268656
2020-10-17,Western,Alaska,marketing,96.85,89.47833333333334,87.537761194029855
2020-10-17,Western,Alaska,periodical,75.65,80.30333333333333,74.85313432835821
2020-10-24,Western,Alaska,first class,72.43,83.3925,81.72880597014925
2020-10-24,Western,Alaska,marketing,82.9,90.12,86.49582089552239
2020-10-24,Western,Alaska,periodical,92.28,82.20583333333333,75.62328358208956
2020-10-31,Western,Alaska,first class,83.48,86.67416666666666,84.71164179104478
2020-10-31,Western,Alaska,marketing,88.52,88.1125,84.98910447761195
2020-10-31,Western,Alaska,periodical,97.22,83.49416666666667,76.0223880597015
2020-01-04,Western,Arizona,first class,91.44,91.6525,91.52223880597015
2020-01-04,Western,Arizona,marketing,90.9,91.65,91.10417910447761
2020-01-04,Western,Arizona,periodical,87.48,86.31583333333333,84.79970149253731
2020-01-11,Western,Arizona,first class,92.39,90.80666666666667,91.32611940298507
2020-01-11,Western,Arizona,marketing,90.37,90.68083333333334,88.92641791044777
2020-01-11,Western,Arizona,periodical,88.93,86.18916666666667,84.77776119402985
2020-01-18,Western,Arizona,first class,93.78,92.685,92.84149253731343
2020-01-18,Western,Arizona,marketing,91.48,90.57166666666667,89.35925373134329
2020-01-18,Western,Arizona,periodical,91.61,86.94833333333334,86.83358208955224
2020-01-25,Western,Arizona,first class,92.11,90.86166666666666,90.87194029850747
2020-01-25,Western,Arizona,marketing,92.3,93.66083333333333,91.74611940298507
2020-01-25,Western,Arizona,periodical,87.41,88.99833333333333,87.02731343283583
2020-02-01,Western,Arizona,first class,90.48,90.25,90.80268656716417
2020-02-01,Western,Arizona,marketing,90.42,91.335,90.1579104477612
2020-02-01,Western,Arizona,periodical,88.4,89.195,87.08328358208955
2020-02-08,Western,Arizona,first class,91.36,91.56083333333333,91.89029850746269
2020-02-08,Western,Arizona,marketing,91.31,92.4775,91.76835820895522
2020-02-08,Western,Arizona,periodical,91.33,90.85333333333334,88.17701492537313
2020-02-15,Western,Arizona,first class,94.34,93.81083333333333,93.73283582089552
2020-02-15,Western,Arizona,marketing,90.26,92.20833333333333,91.66597014925374
2020-02-15,Western,Arizona,periodical,89.94,89.8475,88.09074626865672
2020-02-22,Western,Arizona,first class,91.43,93.16,92.73044776119403
2020-02-22,Western,Arizona,marketing,89.61,95.05666666666667,93.13537313432836
2020-02-22,Western,Arizona,periodical,86.2,89.84416666666667,86.80835820895523
2020-02-29,Western,Arizona,first class,92.61,93.49,93.05
2020-02-29,Western,Arizona,marketing,92.07,93.43916666666667,91.48925373134328
2020-02-29,Western,Arizona,periodical,87.45,88.51666666666667,85.74104477611941
2020-03-07,Western,Arizona,first class,90.79,92.305,92.29373134328358
2020-03-07,Western,Arizona,marketing,90.45,92.05583333333334,92.01358208955224
2020-03-07,Western,Arizona,periodical,83.11,88.46833333333333,86.38985074626865
2020-03-14,Western,Arizona,first class,91.35,92.06666666666666,91.79925373134328
2020-03-14,Western,Arizona,marketing,89.55,93.39333333333333,91.02089552238806
2020-03-14,Western,Arizona,periodical,84.6,88.685,85.62552238805971
2020-03-21,Western,Arizona,first class,92.27,92.15166666666667,92.48880597014926
2020-03-21,Western,Arizona,marketing,92.62,92.89833333333334,91.89955223880597
2020-03-21,Western,Arizona,periodical,84.98,87.69666666666666,85.31238805970149
2020-03-28,Western,Arizona,first class,89.97,92.24583333333334,92.28328358208955
2020-03-28,Western,Arizona,marketing,92.09,95.1,92.68477611940298
2020-03-28,Western,Arizona,periodical,87.23,87.24333333333334,84.20388059701493
2020-04-01,Western,Arizona,first class,91.24,92.81,92.44791044776119
2020-04-01,Western,Arizona,marketing,91.02,93.90333333333334,89.53373134328358
2020-04-01,Western,Arizona,periodical,84.14,86.445,82.98134328358209
2020-04-04,Western,Arizona,first class,91.97,92.1425,91.08268656716417
2020-04-04,Western,Arizona,marketing,93.55,89.98916666666668,88.09537313432836
2020-04-04,Western,Arizona,periodical,87.65,84.96583333333334,81.46358208955223
2020-04-11,Western,Arizona,first class,91.69,90.58,88.87402985074627
2020-04-11,Western,Arizona,marketing,92.97,93.10833333333333,87.90641791044776
2020-04-11,Western,Arizona,periodical,85.42,84.6525,76.45507462686567
2020-04-18,Western,Arizona,first class,92.55,92.28916666666666,90.52313432835821
2020-04-18,Western,Arizona,marketing,93.66,93.5625,88.38283582089552
2020-04-18,Western,Arizona,periodical,87.24,85.5975,77.98447761194029
2020-04-25,Western,Arizona,first class,90.97,91.565,89.73597014925373
2020-04-25,Western,Arizona,marketing,92.85,93.99666666666667,87.3144776119403
